point_x,point_y,field,received_at,anchor,rssi_dbm
1.000,3.000,raw,1781434872.959,anchor_03,-88.000
1.000,3.000,raw,1781434873.078,anchor_01,-62.000
1.000,3.000,raw,1781434873.078,anchor_01,-62.000
1.000,3.000,raw,1781434873.081,anchor_03,-82.000
1.000,3.000,raw,1781434873.299,anchor_04,-77.000
2.600,1.000,raw,1781435076.750,anchor_02,-57.000
2.600,1.000,raw,1781435076.805,anchor_02,-60.000
2.600,1.000,raw,1781435076.805,anchor_02,-63.000
2.600,1.000,raw,1781435077.365,anchor_01,-85.000
2.600,1.000,raw,1781435077.392,anchor_04,-81.000
2.600,1.000,raw,1781435077.479,anchor_01,-78.000
2.600,1.000,raw,1781435077.567,anchor_03,-91.000
2.600,1.000,raw,1781435077.874,anchor_02,-57.000
2.600,1.000,raw,1781435078.083,anchor_02,-57.000
2.600,1.000,raw,1781435078.083,anchor_02,-67.000
2.600,1.000,raw,1781435078.084,anchor_02,-62.000
2.600,1.000,raw,1781435078.084,anchor_02,-62.000
2.600,1.000,raw,1781435078.428,anchor_01,-74.000
2.600,1.000,raw,1781435078.436,anchor_04,-81.000
2.600,1.000,raw,1781435078.495,anchor_04,-73.000
2.600,1.000,raw,1781435078.495,anchor_04,-82.000
2.600,1.000,raw,1781435078.497,anchor_01,-78.000
2.600,1.000,raw,1781435078.497,anchor_01,-85.000
2.600,1.000,raw,1781435078.589,anchor_03,-89.000
2.600,1.000,raw,1781435078.640,anchor_03,-71.000
2.600,1.000,raw,1781435079.008,anchor_02,-67.000
2.600,1.000,raw,1781435079.008,anchor_04,-82.000
2.600,1.000,raw,1781435079.153,anchor_02,-63.000
2.600,1.000,raw,1781435079.555,anchor_04,-74.000
2.600,1.000,raw,1781435079.699,anchor_03,-71.000
2.600,1.000,raw,1781435079.968,anchor_01,-85.000
2.600,1.000,raw,1781435080.065,anchor_02,-68.000
2.600,1.000,raw,1781435080.123,anchor_02,-57.000
2.600,1.000,raw,1781435080.123,anchor_02,-57.000
2.600,1.000,raw,1781435080.625,anchor_01,-83.000
2.600,1.000,raw,1781435080.634,anchor_04,-72.000
2.600,1.000,raw,1781435080.680,anchor_01,-74.000
2.600,1.000,raw,1781435080.737,anchor_03,-70.000
2.600,1.000,raw,1781435081.187,anchor_02,-62.000
2.600,1.000,raw,1781435081.659,anchor_04,-72.000
2.600,1.000,raw,1781435081.665,anchor_01,-73.000
2.600,1.000,raw,1781435081.768,anchor_03,-71.000
2.600,1.000,raw,1781435081.805,anchor_04,-72.000
2.600,1.000,raw,1781435081.805,anchor_04,-73.000
2.600,1.000,raw,1781435081.817,anchor_03,-70.000
2.600,1.000,raw,1781435081.817,anchor_03,-69.000
2.600,1.000,raw,1781435082.221,anchor_02,-62.000
2.600,1.000,raw,1781435082.694,anchor_01,-74.000
2.600,1.000,raw,1781435082.746,anchor_04,-73.000
2.600,1.000,raw,1781435083.043,anchor_03,-92.000
2.600,1.000,raw,1781435083.247,anchor_02,-62.000
2.600,1.000,raw,1781435083.317,anchor_04,-73.000
2.600,1.000,raw,1781435083.317,anchor_04,-84.000
2.600,1.000,raw,1781435083.317,anchor_04,-84.000
2.600,1.000,raw,1781435083.852,anchor_01,-82.000
2.600,1.000,raw,1781435083.855,anchor_04,-73.000
2.600,1.000,raw,1781435084.386,anchor_02,-56.000
2.600,1.000,raw,1781435084.437,anchor_02,-57.000
2.600,1.000,raw,1781435084.437,anchor_02,-67.000
2.600,1.000,raw,1781435084.437,anchor_02,-62.000
2.600,1.000,raw,1781435084.783,anchor_01,-84.000
2.600,1.000,raw,1781435084.935,anchor_04,-84.000
2.600,1.000,raw,1781435084.936,anchor_03,-71.000
2.600,1.000,raw,1781435085.162,anchor_01,-74.000
2.600,1.000,raw,1781435085.163,anchor_01,-78.000
2.600,1.000,raw,1781435085.163,anchor_01,-81.000
2.600,1.000,raw,1781435085.469,anchor_02,-57.000
2.600,1.000,raw,1781435085.561,anchor_02,-57.000
2.600,1.000,raw,1781435085.561,anchor_02,-68.000
2.600,1.000,raw,1781435085.900,anchor_01,-84.000
2.600,1.000,raw,1781435086.024,anchor_03,-71.000
2.600,1.000,raw,1781435086.070,anchor_04,-73.000
2.600,1.000,raw,1781435086.079,anchor_01,-74.000
2.600,1.000,raw,1781435086.080,anchor_01,-80.000
2.600,1.000,raw,1781435086.080,anchor_03,-69.000
2.600,1.000,raw,1781435086.080,anchor_03,-71.000
2.600,1.000,raw,1781435086.581,anchor_02,-62.000
2.600,1.000,raw,1781435086.687,anchor_02,-62.000
2.600,1.000,raw,1781435087.003,anchor_04,-82.000
2.600,1.000,raw,1781435087.028,anchor_01,-84.000
2.600,1.000,raw,1781435087.190,anchor_03,-71.000
2.600,1.000,raw,1781435087.406,anchor_04,-81.000
2.600,1.000,raw,1781435087.602,anchor_02,-57.000
2.600,1.000,raw,1781435087.706,anchor_02,-57.000
2.600,1.000,raw,1781435088.110,anchor_04,-86.000
2.600,1.000,raw,1781435088.110,anchor_03,-70.000
2.600,1.000,raw,1781435088.116,anchor_01,-81.000
2.600,1.000,raw,1781435088.158,anchor_04,-83.000
2.600,1.000,raw,1781435088.158,anchor_04,-74.000
2.600,1.000,raw,1781435088.158,anchor_03,-71.000
2.600,1.000,raw,1781435088.262,anchor_01,-81.000
2.600,1.000,raw,1781435088.262,anchor_01,-84.000
2.600,1.000,raw,1781435088.642,anchor_02,-57.000
2.600,1.000,raw,1781435088.696,anchor_02,-57.000
2.600,1.000,raw,1781435088.696,anchor_02,-57.000
2.600,1.000,raw,1781435089.192,anchor_04,-81.000
2.600,1.000,raw,1781435089.192,anchor_01,-83.000
2.600,1.000,raw,1781435089.198,anchor_03,-71.000
2.600,1.000,raw,1781435089.246,anchor_04,-79.000
2.600,1.000,raw,1781435089.390,anchor_03,-91.000
2.600,1.000,raw,1781435089.748,anchor_02,-57.000
2.600,1.000,raw,1781435089.859,anchor_02,-68.000
2.600,1.000,raw,1781435090.210,anchor_01,-81.000
2.600,1.000,raw,1781435090.298,anchor_04,-83.000
2.600,1.000,raw,1781435090.365,anchor_03,-92.000
2.600,1.000,raw,1781435090.373,anchor_04,-71.000
2.600,1.000,raw,1781435091.086,anchor_02,-57.000
2.600,1.000,raw,1781435091.284,anchor_01,-74.000
2.600,1.000,raw,1781435091.298,anchor_03,-93.000
2.600,1.000,raw,1781435091.304,anchor_04,-80.000
2.600,1.000,raw,1781435091.504,anchor_04,-80.000
2.600,1.000,raw,1781435091.504,anchor_04,-71.000
2.600,1.000,raw,1781435091.514,anchor_03,-69.000
2.600,1.000,raw,1781435091.857,anchor_02,-62.000
2.600,1.000,raw,1781435092.225,anchor_02,-68.000
2.600,1.000,raw,1781435092.225,anchor_02,-62.000
2.600,1.000,raw,1781435092.225,anchor_02,-61.000
2.600,1.000,raw,1781435092.367,anchor_03,-71.000
2.600,1.000,raw,1781435092.626,anchor_01,-81.000
2.600,1.000,raw,1781435092.635,anchor_03,-69.000
2.600,1.000,raw,1781435092.721,anchor_04,-71.000
2.600,1.000,raw,1781435092.969,anchor_02,-72.000
2.600,1.000,raw,1781435093.364,anchor_01,-85.000
2.600,1.000,raw,1781435093.471,anchor_03,-69.000
2.600,1.000,raw,1781435093.482,anchor_04,-74.000
2.600,1.000,raw,1781435093.539,anchor_04,-81.000
2.600,1.000,raw,1781435093.539,anchor_04,-72.000
2.600,1.000,raw,1781435093.547,anchor_02,-60.000
2.600,1.000,raw,1781435093.547,anchor_02,-62.000
2.600,1.000,raw,1781435093.556,anchor_03,-71.000
2.600,1.000,raw,1781435094.101,anchor_02,-57.000
2.600,1.000,raw,1781435094.265,anchor_02,-62.000
2.600,1.000,raw,1781435094.415,anchor_01,-81.000
2.600,1.000,raw,1781435094.512,anchor_03,-70.000
2.600,1.000,raw,1781435094.574,anchor_04,-74.000
2.600,1.000,raw,1781435095.177,anchor_02,-62.000
2.600,1.000,raw,1781435095.226,anchor_02,-68.000
2.600,1.000,raw,1781435095.226,anchor_02,-67.000
2.600,1.000,raw,1781435095.587,anchor_04,-76.000
2.600,1.000,raw,1781435095.587,anchor_03,-70.000
2.600,1.000,raw,1781435095.592,anchor_01,-85.000
2.600,1.000,raw,1781435095.697,anchor_03,-71.000
2.600,1.000,raw,1781435095.800,anchor_04,-72.000
2.600,1.000,raw,1781435095.800,anchor_04,-75.000
2.600,1.000,raw,1781435095.801,anchor_04,-71.000
2.600,1.000,raw,1781435096.306,anchor_02,-61.000
2.600,1.000,raw,1781435096.513,anchor_01,-74.000
2.600,1.000,raw,1781435096.629,anchor_03,-91.000
2.600,1.000,raw,1781435096.716,anchor_03,-71.000
2.600,1.000,raw,1781435096.716,anchor_04,-75.000
2.600,1.000,raw,1781435096.864,anchor_04,-71.000
2.600,1.000,raw,1781435096.864,anchor_04,-72.000
2.600,1.000,raw,1781435097.373,anchor_02,-67.000
2.600,1.000,raw,1781435097.437,anchor_02,-57.000
2.600,1.000,raw,1781435097.437,anchor_02,-57.000
2.600,1.000,raw,1781435097.556,anchor_01,-86.000
2.600,1.000,raw,1781435097.613,anchor_01,-85.000
2.600,1.000,raw,1781435097.738,anchor_03,-69.000
2.600,1.000,raw,1781435097.790,anchor_04,-77.000
2.600,1.000,raw,1781435098.157,anchor_04,-81.000
2.600,1.000,raw,1781435098.403,anchor_02,-57.000
2.600,1.000,raw,1781435098.669,anchor_01,-74.000
2.600,1.000,raw,1781435098.761,anchor_03,-71.000
2.600,1.000,raw,1781435098.862,anchor_04,-73.000
2.600,1.000,raw,1781435098.870,anchor_03,-93.000
2.600,1.000,raw,1781435099.485,anchor_02,-62.000
2.600,1.000,raw,1781435099.695,anchor_02,-68.000
2.600,1.000,raw,1781435099.695,anchor_02,-67.000
2.600,1.000,raw,1781435099.695,anchor_02,-62.000
2.600,1.000,raw,1781435099.695,anchor_02,-68.000
2.600,1.000,raw,1781435099.820,anchor_03,-70.000
2.600,1.000,raw,1781435100.712,anchor_02,-67.000
2.600,1.000,raw,1781435100.900,anchor_03,-71.000
2.600,1.000,raw,1781435100.935,anchor_04,-78.000
2.600,1.000,raw,1781435101.135,anchor_03,-70.000
2.600,1.000,raw,1781435101.646,anchor_02,-62.000
2.600,1.000,raw,1781435101.940,anchor_03,-69.000
2.600,1.000,raw,1781435102.034,anchor_04,-72.000
2.600,1.000,raw,1781435102.251,anchor_04,-71.000
2.600,1.000,raw,1781435102.683,anchor_02,-68.000
2.600,1.000,raw,1781435102.759,anchor_01,-91.000
2.600,1.000,raw,1781435102.820,anchor_01,-82.000
2.600,1.000,raw,1781435102.866,anchor_02,-58.000
2.600,1.000,raw,1781435103.005,anchor_03,-70.000
2.600,1.000,raw,1781435103.194,anchor_04,-71.000
2.600,1.000,raw,1781435103.379,anchor_03,-93.000
2.600,1.000,raw,1781435103.379,anchor_04,-77.000
2.600,1.000,raw,1781435103.785,anchor_02,-62.000
2.600,1.000,raw,1781435103.879,anchor_01,-82.000
2.600,1.000,raw,1781435103.896,anchor_02,-57.000
2.600,1.000,raw,1781435103.896,anchor_02,-68.000
2.600,1.000,raw,1781435104.085,anchor_03,-93.000
2.600,1.000,raw,1781435104.127,anchor_04,-71.000
2.600,1.000,raw,1781435104.291,anchor_03,-70.000
2.600,1.000,raw,1781435104.846,anchor_02,-68.000
2.600,1.000,raw,1781435104.908,anchor_02,-61.000
2.600,1.000,raw,1781435105.022,anchor_01,-75.000
2.600,1.000,raw,1781435105.022,anchor_01,-92.000
2.600,1.000,raw,1781435105.022,anchor_01,-92.000
2.600,1.000,raw,1781435105.212,anchor_04,-71.000
2.600,1.000,raw,1781435105.212,anchor_03,-93.000
2.600,1.000,raw,1781435105.418,anchor_04,-80.000
2.600,1.000,raw,1781435105.932,anchor_02,-58.000
2.600,1.000,raw,1781435105.971,anchor_01,-91.000
2.600,1.000,raw,1781435106.018,anchor_01,-72.000
2.600,1.000,raw,1781435106.033,anchor_02,-70.000
2.600,1.000,raw,1781435106.174,anchor_03,-70.000
2.600,1.000,raw,1781435106.292,anchor_04,-74.000
2.600,1.000,raw,1781435106.348,anchor_04,-72.000
2.600,1.000,raw,1781435106.563,anchor_03,-69.000
2.600,1.000,raw,1781435106.563,anchor_03,-69.000
2.600,1.000,raw,1781435106.563,anchor_03,-94.000
2.600,1.000,raw,1781435107.047,anchor_02,-62.000
2.600,1.000,raw,1781435107.061,anchor_01,-94.000
2.600,1.000,raw,1781435107.271,anchor_01,-92.000
2.600,1.000,raw,1781435107.276,anchor_02,-58.000
2.600,1.000,raw,1781435107.304,anchor_03,-71.000
2.600,1.000,raw,1781435107.315,anchor_04,-84.000
2.600,1.000,raw,1781435108.079,anchor_02,-61.000
2.600,1.000,raw,1781435108.189,anchor_02,-69.000
2.600,1.000,raw,1781435108.194,anchor_01,-76.000
2.600,1.000,raw,1781435108.337,anchor_03,-71.000
2.600,1.000,raw,1781435108.409,anchor_04,-72.000
2.600,1.000,raw,1781435108.717,anchor_04,-72.000
2.600,1.000,raw,1781435108.739,anchor_03,-70.000
2.600,1.000,raw,1781435108.739,anchor_03,-70.000
2.600,1.000,raw,1781435109.124,anchor_02,-58.000
2.600,1.000,raw,1781435109.157,anchor_01,-83.000
2.600,1.000,raw,1781435109.176,anchor_02,-58.000
2.600,1.000,raw,1781435109.457,anchor_04,-73.000
2.600,1.000,raw,1781435109.459,anchor_03,-70.000
2.600,1.000,raw,1781435109.518,anchor_03,-89.000
2.600,1.000,raw,1781435109.519,anchor_04,-74.000
2.600,1.000,raw,1781435109.524,anchor_01,-75.000
2.600,1.000,raw,1781435110.234,anchor_02,-57.000
2.600,1.000,raw,1781435110.234,anchor_01,-75.000
2.600,1.000,raw,1781435110.280,anchor_01,-77.000
2.600,1.000,raw,1781435110.280,anchor_01,-78.000
2.600,1.000,raw,1781435110.280,anchor_02,-69.000
2.600,1.000,raw,1781435110.280,anchor_02,-70.000
2.600,1.000,raw,1781435110.281,anchor_02,-62.000
2.600,1.000,raw,1781435110.640,anchor_04,-73.000
2.600,1.000,raw,1781435110.851,anchor_04,-68.000
2.600,1.000,raw,1781435111.316,anchor_02,-61.000
3.750,1.000,raw,1781435330.737,anchor_04,-73.000
3.750,1.000,raw,1781435330.821,anchor_02,-66.000
3.750,1.000,raw,1781435330.821,anchor_02,-66.000
3.750,1.000,raw,1781435331.102,anchor_01,-72.000
3.750,1.000,raw,1781435331.283,anchor_03,-63.000
3.750,1.000,raw,1781435331.468,anchor_03,-66.000
3.750,1.000,raw,1781435331.468,anchor_03,-66.000
3.750,1.000,raw,1781435331.469,anchor_03,-66.000
3.750,1.000,raw,1781435331.528,anchor_02,-66.000
3.750,1.000,raw,1781435331.544,anchor_04,-80.000
3.750,1.000,raw,1781435331.750,anchor_02,-67.000
3.750,1.000,raw,1781435332.143,anchor_01,-72.000
3.750,1.000,raw,1781435332.263,anchor_04,-72.000
3.750,1.000,raw,1781435332.451,anchor_03,-67.000
3.750,1.000,raw,1781435332.584,anchor_02,-66.000
3.750,1.000,raw,1781435332.597,anchor_03,-67.000
3.750,1.000,raw,1781435332.600,anchor_04,-76.000
3.750,1.000,raw,1781435332.636,anchor_02,-55.000
3.750,1.000,raw,1781435333.170,anchor_01,-73.000
3.750,1.000,raw,1781435333.400,anchor_03,-67.000
3.750,1.000,raw,1781435333.697,anchor_04,-75.000
3.750,1.000,raw,1781435333.788,anchor_03,-61.000
3.750,1.000,raw,1781435333.796,anchor_04,-75.000
3.750,1.000,raw,1781435333.891,anchor_02,-66.000
3.750,1.000,raw,1781435333.995,anchor_02,-55.000
3.750,1.000,raw,1781435334.305,anchor_01,-81.000
3.750,1.000,raw,1781435334.719,anchor_02,-56.000
3.750,1.000,raw,1781435334.821,anchor_02,-66.000
3.750,1.000,raw,1781435335.256,anchor_01,-72.000
3.750,1.000,raw,1781435335.628,anchor_03,-66.000
3.750,1.000,raw,1781435335.744,anchor_04,-77.000
3.750,1.000,raw,1781435335.811,anchor_04,-73.000
3.750,1.000,raw,1781435335.831,anchor_02,-65.000
3.750,1.000,raw,1781435336.034,anchor_02,-55.000
3.750,1.000,raw,1781435336.342,anchor_01,-72.000
3.750,1.000,raw,1781435336.859,anchor_04,-73.000
3.750,1.000,raw,1781435336.881,anchor_02,-66.000
3.750,1.000,raw,1781435336.940,anchor_02,-67.000
3.750,1.000,raw,1781435336.940,anchor_02,-71.000
3.750,1.000,raw,1781435336.958,anchor_04,-73.000
3.750,1.000,raw,1781435337.470,anchor_01,-72.000
3.750,1.000,raw,1781435337.619,anchor_01,-72.000
3.750,1.000,raw,1781435337.622,anchor_03,-66.000
3.750,1.000,raw,1781435337.679,anchor_03,-70.000
3.750,1.000,raw,1781435337.679,anchor_03,-66.000
3.750,1.000,raw,1781435337.679,anchor_03,-67.000
3.750,1.000,raw,1781435337.679,anchor_03,-62.000
3.750,1.000,raw,1781435337.983,anchor_02,-55.000
3.750,1.000,raw,1781435338.188,anchor_02,-56.000
3.750,1.000,raw,1781435338.188,anchor_02,-55.000
3.750,1.000,raw,1781435338.427,anchor_01,-72.000
3.750,1.000,raw,1781435338.625,anchor_01,-72.000
3.750,1.000,raw,1781435338.738,anchor_03,-64.000
3.750,1.000,raw,1781435338.793,anchor_03,-66.000
3.750,1.000,raw,1781435338.793,anchor_03,-63.000
3.750,1.000,raw,1781435338.794,anchor_03,-64.000
3.750,1.000,raw,1781435338.920,anchor_04,-72.000
3.750,1.000,raw,1781435339.116,anchor_02,-55.000
3.750,1.000,raw,1781435339.316,anchor_02,-55.000
3.750,1.000,raw,1781435339.517,anchor_01,-80.000
3.750,1.000,raw,1781435339.863,anchor_03,-66.000
3.750,1.000,raw,1781435340.024,anchor_04,-75.000
3.750,1.000,raw,1781435340.045,anchor_03,-65.000
3.750,1.000,raw,1781435340.045,anchor_03,-66.000
3.750,1.000,raw,1781435340.045,anchor_03,-66.000
3.750,1.000,raw,1781435340.137,anchor_02,-67.000
3.750,1.000,raw,1781435340.453,anchor_04,-74.000
3.750,1.000,raw,1781435340.583,anchor_01,-73.000
3.750,1.000,raw,1781435340.953,anchor_03,-65.000
3.750,1.000,raw,1781435341.049,anchor_04,-75.000
3.750,1.000,raw,1781435341.049,anchor_03,-66.000
3.750,1.000,raw,1781435341.197,anchor_02,-66.000
3.750,1.000,raw,1781435341.199,anchor_04,-75.000
3.750,1.000,raw,1781435341.376,anchor_02,-66.000
3.750,1.000,raw,1781435341.608,anchor_01,-72.000
3.750,1.000,raw,1781435342.006,anchor_03,-64.000
3.750,1.000,raw,1781435342.075,anchor_03,-65.000
3.750,1.000,raw,1781435342.107,anchor_04,-72.000
3.750,1.000,raw,1781435342.279,anchor_02,-66.000
3.750,1.000,raw,1781435342.288,anchor_04,-71.000
3.750,1.000,raw,1781435342.347,anchor_02,-56.000
3.750,1.000,raw,1781435342.347,anchor_02,-55.000
3.750,1.000,raw,1781435342.347,anchor_02,-67.000
3.750,1.000,raw,1781435342.638,anchor_01,-81.000
3.750,1.000,raw,1781435343.098,anchor_03,-66.000
3.750,1.000,raw,1781435343.201,anchor_04,-74.000
3.750,1.000,raw,1781435343.209,anchor_03,-66.000
3.750,1.000,raw,1781435343.209,anchor_03,-66.000
3.750,1.000,raw,1781435343.209,anchor_03,-67.000
3.750,1.000,raw,1781435343.818,anchor_01,-71.000
3.750,1.000,raw,1781435343.826,anchor_04,-72.000
3.750,1.000,raw,1781435344.532,anchor_02,-67.000
3.750,1.000,raw,1781435344.535,anchor_03,-66.000
3.750,1.000,raw,1781435344.586,anchor_02,-66.000
3.750,1.000,raw,1781435344.586,anchor_02,-64.000
3.750,1.000,raw,1781435344.750,anchor_01,-81.000
3.750,1.000,raw,1781435345.280,anchor_04,-76.000
3.750,1.000,raw,1781435345.281,anchor_03,-66.000
3.750,1.000,raw,1781435345.463,anchor_03,-63.000
3.750,1.000,raw,1781435345.464,anchor_03,-67.000
3.750,1.000,raw,1781435345.497,anchor_02,-56.000
3.750,1.000,raw,1781435345.807,anchor_01,-73.000
3.750,1.000,raw,1781435346.355,anchor_04,-72.000
3.750,1.000,raw,1781435346.375,anchor_03,-64.000
3.750,1.000,raw,1781435346.580,anchor_02,-55.000
3.750,1.000,raw,1781435346.731,anchor_02,-67.000
3.750,1.000,raw,1781435346.731,anchor_02,-56.000
3.750,1.000,raw,1781435346.831,anchor_01,-72.000
3.750,1.000,raw,1781435347.463,anchor_03,-67.000
3.750,1.000,raw,1781435347.508,anchor_04,-76.000
3.750,1.000,raw,1781435347.653,anchor_02,-66.000
3.750,1.000,raw,1781435347.723,anchor_02,-56.000
3.750,1.000,raw,1781435347.723,anchor_02,-55.000
3.750,1.000,raw,1781435347.723,anchor_02,-67.000
3.750,1.000,raw,1781435347.913,anchor_01,-72.000
3.750,1.000,raw,1781435348.025,anchor_03,-67.000
3.750,1.000,raw,1781435348.025,anchor_03,-66.000
3.750,1.000,raw,1781435348.025,anchor_01,-81.000
3.750,1.000,raw,1781435348.025,anchor_01,-73.000
3.750,1.000,raw,1781435348.428,anchor_04,-85.000
3.750,1.000,raw,1781435348.580,anchor_03,-66.000
3.750,1.000,raw,1781435348.637,anchor_03,-64.000
3.750,1.000,raw,1781435348.637,anchor_03,-67.000
3.750,1.000,raw,1781435348.764,anchor_02,-54.000
3.750,1.000,raw,1781435348.820,anchor_02,-55.000
3.750,1.000,raw,1781435349.512,anchor_04,-73.000
3.750,1.000,raw,1781435349.601,anchor_03,-67.000
3.750,1.000,raw,1781435349.771,anchor_03,-66.000
3.750,1.000,raw,1781435349.771,anchor_03,-66.000
3.750,1.000,raw,1781435350.003,anchor_01,-79.000
3.750,1.000,raw,1781435350.003,anchor_02,-56.000
3.750,1.000,raw,1781435350.285,anchor_01,-72.000
3.750,1.000,raw,1781435350.693,anchor_03,-66.000
3.750,1.000,raw,1781435350.887,anchor_03,-66.000
3.750,1.000,raw,1781435351.099,anchor_01,-82.000
3.750,1.000,raw,1781435351.196,anchor_01,-72.000
3.750,1.000,raw,1781435351.196,anchor_01,-73.000
3.750,1.000,raw,1781435351.802,anchor_03,-67.000
3.750,1.000,raw,1781435351.940,anchor_02,-55.000
3.750,1.000,raw,1781435351.994,anchor_02,-65.000
3.750,1.000,raw,1781435351.995,anchor_02,-94.000
3.750,1.000,raw,1781435351.995,anchor_02,-65.000
3.750,1.000,raw,1781435352.158,anchor_01,-82.000
3.750,1.000,raw,1781435352.208,anchor_01,-72.000
3.750,1.000,raw,1781435352.577,anchor_04,-86.000
3.750,1.000,raw,1781435352.933,anchor_03,-66.000
3.750,1.000,raw,1781435353.045,anchor_02,-55.000
3.750,1.000,raw,1781435353.048,anchor_03,-63.000
3.750,1.000,raw,1781435354.067,anchor_02,-66.000
3.750,1.000,raw,1781435354.165,anchor_02,-56.000
3.750,1.000,raw,1781435354.261,anchor_01,-72.000
3.750,1.000,raw,1781435354.779,anchor_04,-76.000
3.750,1.000,raw,1781435354.917,anchor_03,-67.000
3.750,1.000,raw,1781435354.917,anchor_04,-77.000
3.750,1.000,raw,1781435354.976,anchor_03,-66.000
3.750,1.000,raw,1781435355.140,anchor_02,-66.000
3.750,1.000,raw,1781435355.305,anchor_01,-82.000
3.750,1.000,raw,1781435355.371,anchor_01,-71.000
3.750,1.000,raw,1781435355.499,anchor_02,-67.000
3.750,1.000,raw,1781435355.499,anchor_02,-67.000
3.750,1.000,raw,1781435355.724,anchor_04,-85.000
3.750,1.000,raw,1781435355.910,anchor_04,-73.000
3.750,1.000,raw,1781435355.910,anchor_04,-85.000
3.750,1.000,raw,1781435356.021,anchor_03,-67.000
3.750,1.000,raw,1781435356.113,anchor_03,-67.000
3.750,1.000,raw,1781435356.113,anchor_03,-64.000
3.750,1.000,raw,1781435356.274,anchor_02,-66.000
3.750,1.000,raw,1781435356.420,anchor_02,-78.000
3.750,1.000,raw,1781435356.420,anchor_02,-66.000
3.750,1.000,raw,1781435356.461,anchor_01,-73.000
3.750,1.000,raw,1781435356.825,anchor_04,-73.000
3.750,1.000,raw,1781435356.834,anchor_01,-72.000
3.750,1.000,raw,1781435356.834,anchor_01,-72.000
3.750,1.000,raw,1781435357.237,anchor_04,-73.000
3.750,1.000,raw,1781435357.237,anchor_04,-76.000
3.750,1.000,raw,1781435357.238,anchor_04,-75.000
3.750,1.000,raw,1781435357.238,anchor_03,-66.000
3.750,1.000,raw,1781435357.571,anchor_01,-72.000
3.750,1.000,raw,1781435357.571,anchor_02,-67.000
3.750,1.000,raw,1781435357.582,anchor_03,-63.000
3.750,1.000,raw,1781435357.649,anchor_02,-67.000
3.750,1.000,raw,1781435357.649,anchor_02,-100.000
3.750,1.000,raw,1781435357.653,anchor_01,-71.000
3.750,1.000,raw,1781435357.653,anchor_01,-72.000
3.750,1.000,raw,1781435357.654,anchor_01,-73.000
3.750,1.000,raw,1781435357.966,anchor_04,-73.000
3.750,1.000,raw,1781435358.055,anchor_04,-73.000
3.750,1.000,raw,1781435358.414,anchor_02,-55.000
3.750,1.000,raw,1781435358.775,anchor_01,-72.000
3.750,1.000,raw,1781435359.176,anchor_03,-63.000
3.750,1.000,raw,1781435359.185,anchor_04,-84.000
3.750,1.000,raw,1781435359.227,anchor_03,-66.000
3.750,1.000,raw,1781435359.227,anchor_03,-66.000
3.750,1.000,raw,1781435359.596,anchor_02,-67.000
3.750,1.000,raw,1781435359.636,anchor_01,-71.000
3.750,1.000,raw,1781435360.044,anchor_04,-83.000
3.750,1.000,raw,1781435360.452,anchor_03,-66.000
3.750,1.000,raw,1781435360.713,anchor_01,-74.000
3.750,1.000,raw,1781435360.726,anchor_02,-67.000
3.750,1.000,raw,1781435361.126,anchor_04,-73.000
3.750,1.000,raw,1781435361.132,anchor_02,-56.000
3.750,1.000,raw,1781435361.341,anchor_03,-67.000
3.750,1.000,raw,1781435361.438,anchor_01,-72.000
3.750,1.000,raw,1781435361.445,anchor_03,-66.000
3.750,1.000,raw,1781435361.621,anchor_02,-66.000
3.750,1.000,raw,1781435361.847,anchor_01,-72.000
3.750,1.000,raw,1781435361.886,anchor_02,-66.000
3.750,1.000,raw,1781435361.886,anchor_02,-54.000
3.750,1.000,raw,1781435361.887,anchor_02,-66.000
3.750,1.000,raw,1781435362.390,anchor_03,-64.000
3.750,1.000,raw,1781435362.470,anchor_03,-67.000
3.750,1.000,raw,1781435362.794,anchor_01,-72.000
3.750,1.000,raw,1781435363.174,anchor_04,-72.000
3.750,1.000,raw,1781435363.184,anchor_02,-67.000
3.750,1.000,raw,1781435363.316,anchor_04,-84.000
3.750,1.000,raw,1781435363.316,anchor_04,-83.000
3.750,1.000,raw,1781435363.481,anchor_03,-68.000
3.750,1.000,raw,1781435363.747,anchor_02,-67.000
3.750,1.000,raw,1781435363.857,anchor_01,-83.000
3.750,1.000,raw,1781435364.096,anchor_02,-67.000
3.750,1.000,raw,1781435364.096,anchor_02,-66.000
3.750,1.000,raw,1781435364.345,anchor_04,-75.000
3.750,1.000,raw,1781435364.419,anchor_04,-76.000
3.750,1.000,raw,1781435364.419,anchor_04,-73.000
3.750,1.000,raw,1781435364.504,anchor_03,-66.000
3.750,1.000,raw,1781435364.711,anchor_03,-66.000
3.750,1.000,raw,1781435364.838,anchor_02,-66.000
3.750,1.000,raw,1781435365.039,anchor_01,-72.000
3.750,1.000,raw,1781435365.056,anchor_02,-67.000
3.750,1.000,raw,1781435365.166,anchor_01,-72.000
3.750,1.000,raw,1781435365.366,anchor_04,-84.000
3.750,1.000,raw,1781435365.426,anchor_04,-77.000
3.750,1.000,raw,1781435365.567,anchor_03,-64.000
3.750,1.000,raw,1781435365.623,anchor_03,-67.000
3.750,3.000,raw,1781435586.727,anchor_04,-72.000
3.750,3.000,raw,1781435586.774,anchor_04,-70.000
3.750,3.000,raw,1781435586.888,anchor_02,-72.000
